wind_plant,wind_speed (m/s),wind_dir,temp,pressure,latitude,longitude,Turbine Model,Tower Height,Rotor Diameter,Production Year,START m/s,STOP  m/s,Real Prod(mwh),Service,MaxLimit,pred4
Unit6,6.1,310,4.6,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.27,0.0,1.5,0.2699999999999996
Unit6,6.9,324,4.8,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.671,0.0,1.5,0.6709999999999998
Unit6,6.0,304,4.4,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.413,0.0,1.5,0.4129999999999994
Unit6,6.2,328,4.2,999,47.530336,28.795417,4,85,70,2000,4.0,25,0.453,0.0,1.5,0.4530000000000006
Unit6,6.4,321,4.3,999,47.530336,28.795417,4,85,70,2000,4.0,25,0.337,0.0,1.5,0.337
Unit6,6.3,329,4.6,999,47.530336,28.795417,4,85,70,2000,4.0,25,0.369,0.0,1.5,0.3689999999999998
Unit6,6.0,316,5.0,999,47.530336,28.795417,4,85,70,2000,4.0,25,0.302,0.0,1.5,0.3019999999999996
Unit6,6.0,324,4.4,999,47.530336,28.795417,4,85,70,2000,4.0,25,0.179,0.0,1.5,0.179
Unit6,5.6,320,4.3,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.266,0.0,1.5,0.2659999999999993
Unit6,5.1,312,4.8,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.223,0.0,1.5,0.2229999999999999
Unit6,4.2,312,3.5,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.223,0.0,1.5,0.2229999999999999
Unit6,4.3,298,2.6,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.075,0.0,1.5,0.0750000000000001
Unit6,3.9,291,0.6,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.031,0.0,1.5,0.031
Unit6,3.4,287,-0.3,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.01,0.0,1.5,0.01
Unit6,0.9,193,-0.2,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.014,0.0,1.5,0.014
Unit6,3.2,219,-2.3,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.09,0.0,1.5,0.0899999999999999
Unit6,5.9,179,-0.9,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.15,0.0,1.5,0.1500000000000002
Unit6,6.8,182,-0.6,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.311,0.0,1.5,0.311
Unit6,6.4,191,-1.2,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.54,0.0,1.5,0.5399999999999993
Unit6,6.5,186,-0.2,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.027,0.0,1.5,0.027
Unit6,7.7,190,0.6,991,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,7.1,196,0.7,991,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,6.8,212,1.6,989,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,6.5,212,1.2,989,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,7.0,222,2.0,987,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,7.4,218,1.8,987,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,7.8,220,3.9,985,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,7.3,216,3.7,985,47.530336,28.795417,4,85,70,2000,4.0,25,0.267,0.0,1.5,0.2669999999999997
Unit6,7.7,220,3.8,984,47.530336,28.795417,4,85,70,2000,4.0,25,0.214,0.0,1.5,0.2139999999999998
Unit6,7.8,228,5.6,984,47.530336,28.795417,4,85,70,2000,4.0,25,0.256,0.0,1.5,0.2560000000000001
Unit6,9.0,245,8.1,983,47.530336,28.795417,4,85,70,2000,4.0,25,0.315,0.0,1.5,0.3150000000000005
Unit6,8.6,237,7.1,982,47.530336,28.795417,4,85,70,2000,4.0,25,0.209,0.0,1.5,0.2089999999999997
Unit6,7.7,257,10.7,981,47.530336,28.795417,4,85,70,2000,4.0,25,0.145,0.0,1.5,0.1449999999999996
Unit6,7.5,255,8.1,980,47.530336,28.795417,4,85,70,2000,4.0,25,0.064,0.0,1.5,0.064
Unit6,9.2,257,10.3,980,47.530336,28.795417,4,85,70,2000,4.0,25,0.326,0.0,1.5,0.3260000000000003
Unit6,7.3,257,7.8,980,47.530336,28.795417,4,85,70,2000,4.0,25,1.302,0.0,1.5,1.302000000000003
Unit6,9.7,263,8.8,981,47.530336,28.795417,4,85,70,2000,4.0,25,0.904,0.0,1.5,0.9040000000000002
Unit6,8.7,263,7.5,980,47.530336,28.795417,4,85,70,2000,4.0,25,1.047,0.0,1.5,1.046999999999998
Unit6,9.0,265,7.2,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.273,0.0,1.5,1.2729999999999988
Unit6,8.6,273,5.7,980,47.530336,28.795417,4,85,70,2000,4.0,25,1.41,0.0,1.5,1.4099999999999977
Unit6,8.9,267,6.1,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.449,0.0,1.5,1.4490000000000005
Unit6,8.3,278,4.6,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.089,0.0,1.5,1.0889999999999989
Unit6,8.5,274,6.0,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.389,0.0,1.5,1.3889999999999996
Unit6,8.4,286,3.6,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.223,0.0,1.5,1.2229999999999992
Unit6,7.8,283,3.6,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.445,0.0,1.5,1.4449999999999965
Unit6,9.3,288,4.3,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.479,0.0,1.5,1.4790000000000012
Unit6,9.8,285,4.6,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.4,0.0,1.5,1.4000000000000026
Unit6,9.4,280,4.4,981,47.530336,28.795417,4,85,70,2000,4.0,25,1.397,0.0,1.5,1.3970000000000014
Unit6,10.1,296,5.2,982,47.530336,28.795417,4,85,70,2000,4.0,25,1.311,0.0,1.5,1.3110000000000035
Unit6,11.2,296,5.0,983,47.530336,28.795417,4,85,70,2000,4.0,25,1.471,0.0,1.5,1.4710000000000027
Unit6,10.7,298,5.1,983,47.530336,28.795417,4,85,70,2000,4.0,25,1.326,0.0,1.5,1.3259999999999967
Unit6,11.2,300,4.2,983,47.530336,28.795417,4,85,70,2000,4.0,25,1.343,0.0,1.5,1.3430000000000022
Unit6,11.1,303,4.5,985,47.530336,28.795417,4,85,70,2000,4.0,25,1.4,0.0,1.5,1.4000000000000026
Unit6,10.5,301,5.4,985,47.530336,28.795417,4,85,70,2000,4.0,25,1.45,0.0,1.5,1.4500000000000002
Unit6,12.4,309,5.0,986,47.530336,28.795417,4,85,70,2000,4.0,25,1.398,0.0,1.5,1.3979999999999988
Unit6,10.0,313,4.9,988,47.530336,28.795417,4,85,70,2000,4.0,25,1.172,0.0,1.5,1.171999999999998
Unit6,9.5,312,5.4,987,47.530336,28.795417,4,85,70,2000,4.0,25,1.249,0.0,1.5,1.248999999999998
Unit6,11.0,330,3.3,989,47.530336,28.795417,4,85,70,2000,4.0,25,1.097,0.0,1.5,1.096999999999998
Unit6,8.9,327,3.4,990,47.530336,28.795417,4,85,70,2000,4.0,25,1.257,0.0,1.5,1.257000000000002
Unit6,8.3,339,3.3,991,47.530336,28.795417,4,85,70,2000,4.0,25,0.79,0.0,1.5,0.7900000000000006
Unit6,7.7,338,3.6,990,47.530336,28.795417,4,85,70,2000,4.0,25,0.347,0.0,1.5,0.3470000000000005
Unit6,7.2,335,1.8,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.166,0.0,1.5,0.1660000000000002
Unit6,6.5,337,1.4,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.154,0.0,1.5,0.1539999999999999
Unit6,4.8,327,-1.4,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.01,0.0,1.5,0.01
Unit6,4.8,329,0.6,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.006,0.0,1.5,0.006
Unit6,4.4,339,0.1,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,2.7,0,-3.3,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.088,0.0,1.5,0.0879999999999999
Unit6,3.0,343,-2.8,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.035,0.0,1.5,0.035
Unit6,2.3,15,-2.0,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.001,0.0,1.5,0.001000000000001
Unit6,0.6,18,-1.2,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,0.8,7,-2.7,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,1.9,144,-3.2,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,2.5,143,-0.9,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,2.8,154,-2.9,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.012,0.0,1.5,0.012
Unit6,4.5,140,-1.7,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.065,0.0,1.5,0.0650000000000001
Unit6,4.5,137,-0.3,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.093,0.0,1.5,0.0929999999999999
Unit6,5.0,137,-1.5,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.188,0.0,1.5,0.188
Unit6,4.9,143,-1.2,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.179,0.0,1.5,0.179
Unit6,5.6,129,-0.7,991,47.530336,28.795417,4,85,70,2000,4.0,25,0.153,0.0,1.5,0.1530000000000001
Unit6,5.5,122,-1.3,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.16,0.0,1.5,0.1600000000000001
Unit6,5.3,120,-1.0,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.176,0.0,1.5,0.1759999999999999
Unit6,4.4,121,-0.5,990,47.530336,28.795417,4,85,70,2000,4.0,25,0.155,0.0,1.5,0.1549999999999997
Unit6,5.8,121,-1.4,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.24,0.0,1.5,0.2399999999999996
Unit6,5.1,127,-0.8,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.282,0.0,1.5,0.282
Unit6,4.9,122,0.8,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.31,0.0,1.5,0.3099999999999994
Unit6,5.5,121,-1.6,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.257,0.0,1.5,0.2570000000000004
Unit6,6.0,134,-1.5,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.203,0.0,1.5,0.2029999999999996
Unit6,5.9,125,0.4,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.229,0.0,1.5,0.2289999999999995
Unit6,5.7,125,-1.5,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.25,0.0,1.5,0.25
Unit6,5.7,131,-0.9,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.248,0.0,1.5,0.2480000000000002
Unit6,4.8,78,-3.0,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.215,0.0,1.5,0.2149999999999998
Unit6,5.9,127,-1.4,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.159,0.0,1.5,0.1590000000000002
Unit6,4.1,113,-1.1,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.162,0.0,1.5,0.1620000000000003
Unit6,5.2,78,-3.6,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.288,0.0,1.5,0.2880000000000002
Unit6,6.7,114,-1.8,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.347,0.0,1.5,0.3470000000000005
Unit6,5.8,124,-1.4,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.307,0.0,1.5,0.3069999999999995
Unit6,5.8,99,-0.7,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.176,0.0,1.5,0.1759999999999999
Unit6,5.6,107,-2.3,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.132,0.0,1.5,0.1319999999999997
Unit6,6.2,118,-1.4,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.135,0.0,1.5,0.1349999999999998
Unit6,6.8,111,-2.2,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.154,0.0,1.5,0.1539999999999999
Unit6,6.6,111,-2.6,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.162,0.0,1.5,0.1620000000000003
Unit6,6.2,112,-1.9,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.158,0.0,1.5,0.1579999999999998
Unit6,6.4,118,-1.2,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.145,0.0,1.5,0.1449999999999996
Unit6,6.9,113,-2.5,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.146,0.0,1.5,0.1460000000000003
Unit6,6.6,112,-1.9,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.144,0.0,1.5,0.1440000000000001
Unit6,6.9,113,-1.7,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.147,0.0,1.5,0.1470000000000001
Unit6,7.3,116,-2.6,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.141,0.0,1.5,0.141
Unit6,7.0,114,-2.0,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.141,0.0,1.5,0.141
Unit6,9.0,128,-1.9,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.138,0.0,1.5,0.1379999999999999
Unit6,8.2,129,-2.0,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.131,0.0,1.5,0.1310000000000002
Unit6,7.2,119,-2.0,998,47.530336,28.795417,4,85,70,2000,4.0,25,0.116,0.0,1.5,0.1159999999999998
Unit6,9.2,131,-0.7,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.108,0.0,1.5,0.108
Unit6,9.5,135,-1.2,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.09,0.0,1.5,0.0899999999999999
Unit6,9.0,133,-1.4,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.074,0.0,1.5,0.0739999999999999
Unit6,9.2,134,0.3,993,47.530336,28.795417,4,85,70,2000,4.0,25,0.058,0.0,1.5,0.0579999999999999
Unit6,9.3,132,-1.4,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.047,0.0,1.5,0.047
Unit6,9.2,138,-0.5,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.022,0.0,1.5,0.0219999999999999
Unit6,9.8,138,0.8,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.02,0.0,1.5,0.02
Unit6,10.5,140,0.6,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.006,0.0,1.5,0.006
Unit6,9.5,138,0.2,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,9.4,137,2.0,992,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,10.0,136,1.0,992,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,10.0,141,0.7,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.828,0.0,1.5,0.8280000000000016
Unit6,9.3,153,3.2,992,47.530336,28.795417,4,85,70,2000,4.0,25,0.871,0.0,1.5,0.8709999999999993
Unit6,9.7,155,3.9,992,47.530336,28.795417,4,85,70,2000,4.0,25,1.344,0.0,1.5,1.3439999999999972
Unit6,9.3,144,2.5,994,47.530336,28.795417,4,85,70,2000,4.0,25,1.465,0.0,1.5,1.4650000000000023
Unit6,9.3,164,6.4,991,47.530336,28.795417,4,85,70,2000,4.0,25,1.329,0.0,1.5,1.3289999999999975
Unit6,10.9,163,5.5,991,47.530336,28.795417,4,85,70,2000,4.0,25,1.366,0.0,1.5,1.3660000000000008
Unit6,8.4,145,4.0,993,47.530336,28.795417,4,85,70,2000,4.0,25,1.411,0.0,1.5,1.4110000000000011
Unit6,11.3,161,8.5,985,47.530336,28.795417,4,85,70,2000,4.0,25,1.489,0.0,1.5,1.489000000000002
Unit6,11.0,152,5.2,989,47.530336,28.795417,4,85,70,2000,4.0,25,1.486,0.0,1.5,1.486
Unit6,10.2,157,4.7,992,47.530336,28.795417,4,85,70,2000,4.0,25,1.481,0.0,1.5,1.4809999999999974
Unit6,11.9,152,4.7,990,47.530336,28.795417,4,85,70,2000,4.0,25,1.477,0.0,1.5,1.4770000000000012
Unit6,11.3,154,3.4,990,47.530336,28.795417,4,85,70,2000,4.0,25,1.484,0.0,1.5,1.4839999999999995
Unit6,11.3,159,4.2,992,47.530336,28.795417,4,85,70,2000,4.0,25,1.448,0.0,1.5,1.4479999999999982
Unit6,11.2,152,3.2,989,47.530336,28.795417,4,85,70,2000,4.0,25,1.402,0.0,1.5,1.4019999999999997
Unit6,10.1,152,2.9,990,47.530336,28.795417,4,85,70,2000,4.0,25,1.298,0.0,1.5,1.2980000000000016
Unit6,10.3,155,3.2,992,47.530336,28.795417,4,85,70,2000,4.0,25,1.456,0.0,1.5,1.4560000000000004
Unit7,4.4,246,3.2,993,48.37064,27.054691,3,65,62,1999,2.5,28,,0.0,1.3,0.0594019999999852
Unit7,4.8,269,2.9,993,48.37064,27.054691,3,65,62,1999,2.5,28,,0.0,1.3,0.1161700000002001
Unit7,5.3,285,2.9,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0242000000007465,0.0,1.3,0.0242000000007465
Unit7,5.3,295,3.2,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0097999999998137,0.0,1.3,0.0097999999998137
Unit7,5.3,293,3.3,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0055999999995037,0.0,1.3,0.0055999999995037
Unit7,6.1,286,3.6,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0144000000000232,0.0,1.3,0.0144000000000232
Unit7,7.1,287,3.9,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0284000000001469,0.0,1.3,0.0284000000001469
Unit7,7.4,294,4.0,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0666000000001076,0.0,1.3,0.0666000000001076
Unit7,7.3,300,4.3,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.1657999999997628,0.0,1.3,0.1657999999997628
Unit7,7.5,307,5.5,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.1364000000003216,0.0,1.3,0.1364000000003216
Unit7,8.3,308,7.2,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.2695999999996274,0.0,1.3,0.2695999999996274
Unit7,7.6,307,8.7,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.2526000000007116,0.0,1.3,0.2526000000007116
Unit7,6.2,304,9.9,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.3213999999998123,0.0,1.3,0.3213999999998123
Unit7,5.8,304,10.5,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.2424000000000887,0.0,1.3,0.2424000000000887
Unit7,6.0,306,10.6,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.2299999999995634,0.0,1.3,0.2299999999995634
Unit7,6.7,309,9.8,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.1751999999996769,0.0,1.3,0.1751999999996769
Unit7,6.9,310,8.4,995,48.37064,27.054691,3,65,62,1999,2.5,28,0.3876000000000204,0.0,1.3,0.3876000000000204
Unit7,7.2,309,7.4,995,48.37064,27.054691,3,65,62,1999,2.5,28,0.3784000000005107,0.0,1.3,0.3784000000005107
Unit7,7.8,311,6.9,995,48.37064,27.054691,3,65,62,1999,2.5,28,0.4975999999996929,0.0,1.3,0.4975999999996929
Unit7,8.0,314,6.5,995,48.37064,27.054691,3,65,62,1999,2.5,28,0.552599999999984,0.0,1.3,0.552599999999984
Unit7,7.9,319,6.4,996,48.37064,27.054691,3,65,62,1999,2.5,28,0.2806000000000495,0.0,1.3,0.2806000000000495
Unit7,7.4,323,6.5,996,48.37064,27.054691,3,65,62,1999,2.5,28,0.0907999999999447,0.0,1.3,0.0907999999999447
Unit7,6.8,322,6.3,996,48.37064,27.054691,3,65,62,1999,2.5,28,0.3906000000006315,0.0,1.3,0.3906000000006315
Unit7,6.7,320,6.1,996,48.37064,27.054691,3,65,62,1999,2.5,28,0.1315999999997075,0.0,1.3,0.1315999999997075
Unit7,7.6,320,5.3,997,48.37064,27.054691,3,65,62,1999,2.5,28,0.1397999999999228,0.0,1.3,0.1397999999999228
Unit7,7.6,323,5.7,997,48.37064,27.054691,3,65,62,1999,2.5,28,0.2322000000003754,0.0,1.3,0.2322000000003754
Unit7,7.5,318,4.6,997,48.37064,27.054691,3,65,62,1999,2.5,28,0.2395999999998821,0.0,1.3,0.2395999999998821
Unit7,7.8,323,5.1,997,48.37064,27.054691,3,65,62,1999,2.5,28,0.3901999999998224,0.0,1.3,0.3901999999998224
Unit7,7.8,322,3.6,997,48.37064,27.054691,3,65,62,1999,2.5,28,0.344600000000355,0.0,1.3,0.344600000000355
Unit7,7.7,318,3.0,998,48.37064,27.054691,3,65,62,1999,2.5,28,0.3789999999999054,0.0,1.3,0.3789999999999054
Unit7,7.6,322,2.4,998,48.37064,27.054691,3,65,62,1999,2.5,28,0.2597999999998137,0.0,1.3,0.2597999999998137
Unit7,7.0,318,1.7,998,48.37064,27.054691,3,65,62,1999,2.5,28,0.2662000000000262,0.0,1.3,0.2662000000000262
Unit7,6.9,316,2.2,999,48.37064,27.054691,3,65,62,1999,2.5,28,0.2807999999995445,0.0,1.3,0.2807999999995445
Unit7,6.4,327,2.3,999,48.37064,27.054691,3,65,62,1999,2.5,28,0.2474000000001979,0.0,1.3,0.2474000000001979
Unit7,6.0,317,2.4,999,48.37064,27.054691,3,65,62,1999,2.5,28,0.3666000000002896,0.0,1.3,0.3666000000002896
Unit7,6.0,317,3.1,999,48.37064,27.054691,3,65,62,1999,2.5,28,0.168999999999869,0.0,1.3,0.168999999999869
Unit7,5.0,303,3.2,999,48.37064,27.054691,3,65,62,1999,2.5,28,0.1373999999996158,0.0,1.3,0.1373999999996158
Unit7,4.3,312,3.7,998,48.37064,27.054691,3,65,62,1999,2.5,28,0.1310000000003128,0.0,1.3,0.1310000000003128
Unit7,4.1,299,3.5,997,48.37064,27.054691,3,65,62,1999,2.5,28,0.1539999999995416,0.0,1.3,0.1539999999995416
Unit7,1.8,279,3.7,997,48.37064,27.054691,3,65,62,1999,2.5,28,0.0504000000000814,0.0,1.3,0.0504000000000814
Unit7,2.0,279,1.5,996,48.37064,27.054691,3,65,62,1999,2.5,28,0.0219999999999345,0.0,1.3,0.0219999999999345
Unit7,2.0,180,-0.4,996,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,2.8,197,-1.7,996,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,5.9,179,-0.3,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,7.1,187,-0.9,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,8.3,177,0.1,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.2112000000006446,0.0,1.3,0.2112000000006446
Unit7,8.1,183,-0.6,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.2186000000001513,0.0,1.3,0.2186000000001513
Unit7,7.3,184,0.2,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.3699999999998908,0.0,1.3,0.3699999999998908
Unit7,7.8,188,-0.8,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.3249999999998181,0.0,1.3,0.3249999999998181
Unit7,7.1,192,0.8,989,48.37064,27.054691,3,65,62,1999,2.5,28,0.4045999999998457,0.0,1.3,0.4045999999998457
Unit7,7.5,195,0.5,988,48.37064,27.054691,3,65,62,1999,2.5,28,0.2168000000001484,0.0,1.3,0.2168000000001484
Unit7,7.9,201,2.9,986,48.37064,27.054691,3,65,62,1999,2.5,28,0.1228000000000975,0.0,1.3,0.1228000000000975
Unit7,8.2,200,2.2,986,48.37064,27.054691,3,65,62,1999,2.5,28,0.2406000000000858,0.0,1.3,0.2406000000000858
Unit7,7.7,208,3.5,985,48.37064,27.054691,3,65,62,1999,2.5,28,0.3347999999996318,0.0,1.3,0.3347999999996318
Unit7,7.7,205,2.4,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.5219999999999345,0.0,1.3,0.5219999999999345
Unit7,6.9,217,3.9,983,48.37064,27.054691,3,65,62,1999,2.5,28,0.5223999999998341,0.0,1.3,0.5223999999998341
Unit7,7.6,214,4.1,982,48.37064,27.054691,3,65,62,1999,2.5,28,0.3964000000005399,0.0,1.3,0.3964000000005399
Unit7,7.3,230,5.6,981,48.37064,27.054691,3,65,62,1999,2.5,28,0.164600000000064,0.0,1.3,0.164600000000064
Unit7,8.0,235,6.6,981,48.37064,27.054691,3,65,62,1999,2.5,28,0.2028000000000247,0.0,1.3,0.2028000000000247
Unit7,7.6,265,7.9,981,48.37064,27.054691,3,65,62,1999,2.5,28,0.1259999999992942,0.0,1.3,0.1259999999992942
Unit7,9.5,265,9.9,979,48.37064,27.054691,3,65,62,1999,2.5,28,0.1454000000003361,0.0,1.3,0.1454000000003361
Unit7,7.5,263,7.8,979,48.37064,27.054691,3,65,62,1999,2.5,28,0.2021999999997206,0.0,1.3,0.2021999999997206
Unit7,10.0,280,10.3,978,48.37064,27.054691,3,65,62,1999,2.5,28,0.2830000000003565,0.0,1.3,0.2830000000003565
Unit7,8.1,276,8.3,979,48.37064,27.054691,3,65,62,1999,2.5,28,0.2407999999995809,0.0,1.3,0.2407999999995809
Unit7,10.5,284,9.1,978,48.37064,27.054691,3,65,62,1999,2.5,28,0.4500000000007276,0.0,1.3,0.4500000000007276
Unit7,10.4,283,7.9,979,48.37064,27.054691,3,65,62,1999,2.5,28,0.2821999999996478,0.0,1.3,0.2821999999996478
Unit7,10.8,287,7.9,979,48.37064,27.054691,3,65,62,1999,2.5,28,0.3998000000001411,0.0,1.3,0.3998000000001411
Unit7,10.6,288,7.1,979,48.37064,27.054691,3,65,62,1999,2.5,28,0.5123999999996158,0.0,1.3,0.5123999999996158
Unit7,10.8,291,6.9,979,48.37064,27.054691,3,65,62,1999,2.5,28,0.60320000000047,0.0,1.3,0.60320000000047
Unit7,10.2,291,5.9,980,48.37064,27.054691,3,65,62,1999,2.5,28,0.7727999999997337,0.0,1.3,0.7727999999997337
Unit7,11.2,291,6.3,979,48.37064,27.054691,3,65,62,1999,2.5,28,0.8644000000003871,0.0,1.3,0.8644000000003871
Unit7,9.8,281,5.7,980,48.37064,27.054691,3,65,62,1999,2.5,28,0.6043999999992593,0.0,1.3,0.6043999999992593
Unit7,11.6,291,5.8,980,48.37064,27.054691,3,65,62,1999,2.5,28,0.8414000000002488,0.0,1.3,0.8414000000002488
Unit7,11.4,286,6.1,980,48.37064,27.054691,3,65,62,1999,2.5,28,0.815599999999904,0.0,1.3,0.815599999999904
Unit7,11.3,296,5.8,981,48.37064,27.054691,3,65,62,1999,2.5,28,0.7992000000003827,0.0,1.3,0.7992000000003827
Unit7,13.3,297,4.8,981,48.37064,27.054691,3,65,62,1999,2.5,28,0.6674000000002707,0.0,1.3,0.6674000000002707
Unit7,11.4,301,3.9,981,48.37064,27.054691,3,65,62,1999,2.5,28,0.942599999999402,0.0,1.3,0.942599999999402
Unit7,13.5,300,4.1,983,48.37064,27.054691,3,65,62,1999,2.5,28,0.921200000000681,0.0,1.3,0.921200000000681
Unit7,11.1,300,3.4,983,48.37064,27.054691,3,65,62,1999,2.5,28,0.4653999999991356,0.0,1.3,0.4653999999991356
